StartTime,EndTime,StartRoomTemp,FinalRoomTemp,InactivePeriodRateOfTempChange,StartOutsideAirTemp,HasRoomBeenOccupied,StartOutsideAirHumidity
2024-05-08T08:42:34Z,2024-05-08T08:58:38Z,72.69999694824219,70,0.009999847412109375,59.900001525878906,false,66.52999877929688
2024-05-08T09:28:40Z,2024-05-08T09:40:44Z,72.19999694824219,73.19999694824219,0.07333323160807291,57.5,false,83.2699966430664
2024-05-08T10:10:46Z,2024-05-08T12:14:18Z,73.69999694824219,70,0.016666666666666666,56.20000076293945,true,84.88999938964844
2024-05-08T12:44:20Z,2024-05-08T12:51:22Z,72.69999694824219,73.19999694824219,0.08999989827473959,65.9000015258789,true,82.18000030517578
2024-05-08T13:21:24Z,2024-05-08T13:49:32Z,73.9000015258789,70,0.02333348592122396,69,true,72.2800064086914
2024-05-08T14:19:34Z,2024-05-08T14:30:37Z,72.69999694824219,73.19999694824219,0.08999989827473959,71,true,55.849998474121094
2024-05-08T15:00:39Z,2024-05-08T15:38:49Z,74.19999694824219,70,0.03333333333333333,72.5999984741211,true,47.75
2024-05-08T16:08:51Z,2024-05-08T16:54:03Z,73.69999694824219,72.9000015258789,0.12333323160807291,74.5,true,42.06999969482422
2024-05-08T17:24:05Z,2024-05-08T17:50:12Z,74.19999694824219,70,0.043333180745442706,75.80000305175781,true,35.20000457763672
2024-05-08T18:20:14Z,2024-05-09T06:29:29Z,73.69999694824219,72.9000015258789,0.12333323160807291,76.19999694824219,true,32.65999984741211
2024-05-09T06:59:31Z,2024-05-10T07:25:10Z,73.9000015258789,70,0.03333333333333333,47.79999923706055,true,80.94999694824219
2024-05-10T07:55:12Z,2024-05-10T08:07:15Z,71.5,73.19999694824219,0.05,46.29999923706055,false,86.05999755859375
2024-05-10T08:37:17Z,2024-05-10T12:10:23Z,72.9000015258789,70,-0.009999847412109375,46.099998474121094,true,86.45999908447266
2024-05-10T12:40:24Z,2024-05-10T14:32:55Z,71.9000015258789,73.19999694824219,0.06333338419596354,47.400001525878906,true,89.0199966430664
2024-05-10T15:02:57Z,2024-05-11T09:23:54Z,72.9000015258789,70,-0.009999847412109375,49.29999923706055,true,82.86000061035156
2024-05-11T09:53:56Z,2024-05-11T12:22:36Z,71.19999694824219,73.19999694824219,0.039999898274739584,45.70000076293945,true,86.02999114990234
2024-05-11T12:52:38Z,2024-05-12T07:23:37Z,73.19999694824219,70,0,50.20000076293945,true,79.52000427246094
2024-05-12T07:53:39Z,2024-05-12T08:08:43Z,71.9000015258789,73.19999694824219,0.06333338419596354,46.20000076293945,true,83.81999969482422
2024-05-12T08:38:45Z,2024-05-12T09:42:05Z,72.69999694824219,70,-0.016666666666666666,45.79999923706055,false,84.20999908447266
2024-05-12T10:12:07Z,2024-05-12T14:52:24Z,71.69999694824219,73.19999694824219,0.05666656494140625,45.400001525878906,true,85.62999725341797
2024-05-12T15:22:26Z,2024-05-13T02:56:31Z,72.9000015258789,70,-0.009999847412109375,48.099998474121094,true,74.75000762939453
2024-05-13T03:26:33Z,2024-05-13T03:44:38Z,71.69999694824219,73.19999694824219,0.05666656494140625,50.400001525878906,true,77.52000427246094
2024-05-13T04:14:40Z,2024-05-13T06:44:19Z,72.69999694824219,70,-0.016666666666666666,49.099998474121094,true,78.42999267578125
2024-05-13T07:14:21Z,2024-05-13T07:29:25Z,71.19999694824219,73.19999694824219,0.039999898274739584,46,false,82.36000061035156
2024-05-13T07:59:27Z,2024-05-13T08:48:41Z,72.4000015258789,70,-0.02666651407877604,46,false,82.94001007080078
2024-05-13T09:18:43Z,2024-05-13T09:34:47Z,71.19999694824219,73.19999694824219,0.039999898274739584,46.29999923706055,false,81.92000579833984
2024-05-13T10:04:49Z,2024-05-13T19:01:11Z,72.9000015258789,70,-0.009999847412109375,46.29999923706055,true,81.5999984741211
2024-05-13T19:31:13Z,2024-05-13T19:52:19Z,73.19999694824219,72.9000015258789,0.10666656494140625,62.5,true,64.2699966430664
2024-05-13T20:22:21Z,2024-05-13T21:26:38Z,74.4000015258789,70,0.05,64.9000015258789,true,60.220008850097656
2024-05-13T21:56:40Z,2024-05-13T22:03:42Z,72.69999694824219,73.19999694824219,0.08999989827473959,61.099998474121094,true,70.29000091552734
2024-05-13T22:33:44Z,2024-05-13T22:50:49Z,73.4000015258789,70,0.006666819254557292,60.099998474121094,true,73.28999328613281
2024-05-13T23:20:51Z,2024-05-13T23:30:54Z,72.69999694824219,73.19999694824219,0.08999989827473959,60.599998474121094,true,70.17999267578125
2024-05-14T00:00:56Z,2024-05-14T00:26:02Z,73.69999694824219,70,0.016666666666666666,60.599998474121094,true,68.84000396728516
2024-05-14T00:56:04Z,2024-05-14T01:11:08Z,72.4000015258789,73.19999694824219,0.0800000508626302,59.5,true,69.25
2024-05-14T01:41:10Z,2024-05-14T01:55:14Z,73.19999694824219,70,0,59.29999923706055,true,69.49000549316406
2024-05-14T02:25:16Z,2024-05-14T02:32:18Z,72.19999694824219,73.19999694824219,0.07333323160807291,59.099998474121094,true,68.61000061035156
2024-05-14T03:02:20Z,2024-05-14T06:20:14Z,73.4000015258789,70,0.006666819254557292,58.400001525878906,true,68.50999450683594
2024-05-14T06:50:16Z,2024-05-14T07:04:20Z,71.9000015258789,73.19999694824219,0.06333338419596354,55.900001525878906,false,69.56000518798828
2024-05-14T07:34:22Z,2024-05-14T07:51:27Z,73.19999694824219,70,0,55.79999923706055,false,69.72000122070312
2024-05-14T08:21:29Z,2024-05-14T08:35:33Z,72.19999694824219,73.19999694824219,0.07333323160807291,55.70000076293945,false,68.45999908447266
2024-05-14T09:05:35Z,2024-05-14T16:05:26Z,73.19999694824219,70,0,55,true,69.38999938964844
2024-05-14T16:35:29Z,2024-05-14T17:04:36Z,71.9000015258789,73.19999694824219,0.06333338419596354,76,true,47.810001373291016
2024-05-14T17:34:38Z,2024-05-14T18:01:46Z,73.9000015258789,70,0.02333348592122396,75.30000305175781,true,46.040000915527344
2024-05-14T18:31:48Z,2024-05-14T18:33:48Z,72.9000015258789,73.19999694824219,0.09666671752929687,75.19999694824219,true,45.77000045776367
2024-05-14T19:03:50Z,2024-05-14T19:31:58Z,73.9000015258789,70,0.02333348592122396,76.19999694824219,true,43.34000015258789
2024-05-14T20:02:00Z,2024-05-14T20:03:00Z,72.9000015258789,73.19999694824219,0.09666671752929687,73.9000015258789,true,44.97999954223633
2024-05-14T20:33:02Z,2024-05-14T20:58:09Z,73.69999694824219,69.69999694824219,0.016666666666666666,73.80000305175781,true,48.23999786376953
2024-05-14T21:28:11Z,2024-05-14T21:52:18Z,73.69999694824219,72.9000015258789,0.13333333333333333,69.69999694824219,true,49.43000030517578
2024-05-14T22:22:20Z,2024-05-14T22:52:28Z,74.4000015258789,70,0.05,68,true,54.25
2024-05-14T23:22:30Z,2024-05-14T23:54:38Z,73.19999694824219,72.9000015258789,0.10666656494140625,64.9000015258789,true,58.8599967956543
2024-05-15T00:24:40Z,2024-05-15T00:42:45Z,73.69999694824219,70,0.02666651407877604,62.400001525878906,true,63.47999954223633
2024-05-15T01:12:47Z,2024-05-15T01:39:55Z,73.69999694824219,72.9000015258789,0.12333323160807291,61.70000076293945,true,65.52999877929688
2024-05-15T02:09:57Z,2024-05-15T03:24:16Z,74.5999984741211,70,0.05666656494140625,60.5,true,68.33999633789062
2024-05-15T03:54:18Z,2024-05-15T04:09:22Z,72.4000015258789,73.19999694824219,0.0800000508626302,57.29999923706055,true,80.42999267578125
2024-05-15T04:39:27Z,2024-05-15T05:11:36Z,74.19999694824219,70,0.03333333333333333,56.79999923706055,true,82.77999877929688
2024-05-15T05:41:38Z,2024-05-15T06:06:45Z,72.19999694824219,73.19999694824219,0.07333323160807291,56.599998474121094,false,83.83999633789062
2024-05-15T06:36:47Z,2024-05-15T07:02:54Z,73.9000015258789,70,0.02333348592122396,56.79999923706055,false,83.87001037597656
2024-05-15T07:32:56Z,2024-05-15T07:50:01Z,72.9000015258789,73.19999694824219,0.09666671752929687,56.70000076293945,false,84.56000518798828
2024-05-15T08:20:03Z,2024-05-15T08:44:09Z,73.9000015258789,70,0.02333348592122396,56.29999923706055,false,86.65000915527344
2024-05-15T09:14:11Z,2024-05-15T09:32:16Z,72.69999694824219,73.19999694824219,0.08999989827473959,56.29999923706055,false,87.41999816894531
2024-05-15T10:02:18Z,2024-05-15T11:27:44Z,73.9000015258789,70,0.02333348592122396,56.900001525878906,true,86.07999420166016
2024-05-15T11:57:46Z,2024-05-15T12:08:49Z,71.69999694824219,73.19999694824219,0.05666656494140625,57.5,true,88.13999938964844
2024-05-15T12:38:51Z,2024-05-15T16:36:57Z,73.9000015258789,70,0.02333348592122396,58,true,89.27000427246094
2024-05-15T17:06:59Z,2024-05-15T17:20:02Z,71.5,73.19999694824219,0.05,61.400001525878906,true,76.09001159667969
2024-05-15T17:50:04Z,2024-05-15T18:33:15Z,74.19999694824219,70,0.03333333333333333,62.5,true,73.40000915527344
2024-05-15T19:03:17Z,2024-05-15T19:10:19Z,72.19999694824219,73.19999694824219,0.07333323160807291,62.29999923706055,true,74.91000366210938
2024-05-15T19:40:21Z,2024-05-15T20:04:28Z,73.9000015258789,70,0.02333348592122396,63.099998474121094,true,75.16999816894531
2024-05-15T20:34:30Z,2024-05-15T20:43:33Z,72.69999694824219,73.19999694824219,0.08999989827473959,61.79999923706055,true,76.62999725341797
2024-05-15T21:13:35Z,2024-05-15T22:28:54Z,73.69999694824219,70,0.016666666666666666,61,true,80.83000183105469
2024-05-15T22:58:56Z,2024-05-15T23:16:01Z,72.4000015258789,73.19999694824219,0.0800000508626302,61.599998474121094,true,79.72000885009766
2024-05-15T23:46:03Z,2024-05-16T00:06:08Z,73.4000015258789,70,0.006666819254557292,60.20000076293945,true,80.7300033569336
2024-05-16T00:36:10Z,2024-05-16T00:55:15Z,72.4000015258789,73.19999694824219,0.0800000508626302,59.5,true,83.70000457763672
2024-05-16T01:25:17Z,2024-05-16T01:43:22Z,73.4000015258789,70,0.006666819254557292,59.29999923706055,true,82.79000091552734
2024-05-16T02:13:24Z,2024-05-16T02:23:27Z,71.9000015258789,73.19999694824219,0.06333338419596354,58.79999923706055,true,84.98999786376953
2024-05-16T02:53:29Z,2024-05-16T06:18:24Z,73.69999694824219,70,0.016666666666666666,58.70000076293945,true,84.8800048828125
2024-05-16T06:48:26Z,2024-05-16T07:05:31Z,72.4000015258789,73.19999694824219,0.0800000508626302,55.099998474121094,false,92.60999298095703
2024-05-16T07:35:33Z,2024-05-16T16:23:05Z,73.69999694824219,70,0.016666666666666666,55,true,92.37999725341797
2024-05-16T16:53:07Z,2024-05-16T17:01:09Z,72.69999694824219,73.19999694824219,0.08999989827473959,66.80000305175781,true,69.61000061035156
2024-05-16T17:31:11Z,2024-05-16T18:35:28Z,73.9000015258789,70,0.02333348592122396,67.5999984741211,true,66.69001007080078
2024-05-16T19:05:30Z,2024-05-16T19:11:32Z,72.69999694824219,73.19999694824219,0.08999989827473959,67.0999984741211,true,61.43000030517578
2024-05-16T19:41:34Z,2024-05-16T20:57:54Z,74.4000015258789,70,0.04000015258789062,67.19999694824219,true,61.159996032714844
2024-05-16T21:27:56Z,2024-05-16T21:36:59Z,72.19999694824219,73.19999694824219,0.07333323160807291,66.80000305175781,true,64.64999389648438
